r,L,M,S
529.1,0.780091,0.957962,0.00778658
529.2,0.78108,0.958422,0.00771552
529.3,0.782066,0.958878,0.00764514
529.4,0.78305,0.95933,0.00757543
529.5,0.784032,0.959778,0.00750637
529.6,0.78501,0.960222,0.00743798
529.7,0.785986,0.960663,0.00737024
529.8,0.78696,0.961099,0.00730314
529.9,0.787931,0.961532,0.0072367
530.0,0.7889,0.961962,0.00717089
530.1,0.789866,0.962388,0.00710573
530.2,0.790829,0.96281,0.00704119
530.3,0.791791,0.963229,0.00697726
530.4,0.79275,0.963645,0.00691396
530.5,0.793708,0.964058,0.00685125
530.6,0.794663,0.964468,0.00678914
530.7,0.795617,0.964875,0.00672761
530.8,0.79657,0.965279,0.00666666
530.9,0.797521,0.965681,0.00660629
531.0,0.798472,0.96608,0.00654648
531.1,0.799421,0.966477,0.00648722
531.2,0.800369,0.966872,0.00642851
531.3,0.801317,0.967265,0.00637035
531.4,0.802264,0.967656,0.00631272
531.5,0.803211,0.968045,0.00625561
531.6,0.804157,0.968432,0.00619903
531.7,0.805104,0.968818,0.00614296
531.8,0.806051,0.969202,0.0060874
531.9,0.806997,0.969585,0.00603233
532.0,0.807945,0.969966,0.00597777
532.1,0.808893,0.970347,0.00592369
532.2,0.809841,0.970726,0.00587009
532.3,0.810791,0.971105,0.00581696
532.4,0.811742,0.971483,0.00576431
532.5,0.812694,0.97186,0.00571212
532.6,0.813647,0.972237,0.00566039
532.7,0.814602,0.972614,0.00560911
532.8,0.815559,0.972991,0.00555828
532.9,0.816517,0.973367,0.00550789
533.0,0.817478,0.973743,0.00545794
533.1,0.818441,0.97412,0.00540841
533.2,0.819407,0.974497,0.00535932
533.3,0.820375,0.974874,0.00531064
533.4,0.821345,0.975252,0.00526238
533.5,0.822319,0.975631,0.00521452
533.6,0.823296,0.97601,0.00516708
533.7,0.824276,0.976391,0.00512003
533.8,0.82526,0.976772,0.00507338
533.9,0.826248,0.977155,0.00502712
534.0,0.827239,0.977539,0.00498125
534.1,0.828234,0.977924,0.00493576
534.2,0.829234,0.978311,0.00489065
534.3,0.830238,0.9787,0.00484592
534.4,0.831246,0.979091,0.00480155
534.5,0.832259,0.979483,0.00475755
534.6,0.833277,0.979878,0.0047139
534.7,0.834301,0.980275,0.00467062
534.8,0.835329,0.980674,0.00462769
534.9,0.836363,0.981076,0.00458511
535.0,0.837403,0.981481,0.00454287
535.1,0.838449,0.981888,0.00450098
535.2,0.8395,0.982298,0.00445943
535.3,0.840556,0.98271,0.00441821
535.4,0.841618,0.983123,0.00437733
535.5,0.842684,0.983539,0.00433679
535.6,0.843755,0.983955,0.00429659
535.7,0.84483,0.984373,0.00425671
535.8,0.84591,0.984791,0.00421717
535.9,0.846992,0.98521,0.00417796
536.0,0.848078,0.985629,0.00413908
536.1,0.849168,0.986047,0.00410052
536.2,0.85026,0.986465,0.00406229
536.3,0.851355,0.986882,0.00402438
536.4,0.852452,0.987298,0.00398679
536.5,0.85355,0.987713,0.00394953
536.6,0.854651,0.988126,0.00391258
536.7,0.855753,0.988537,0.00387595
536.8,0.856856,0.988945,0.00383963
536.9,0.85796,0.989351,0.00380363
537.0,0.859064,0.989754,0.00376794
537.1,0.860169,0.990153,0.00373257
537.2,0.861273,0.990549,0.0036975
537.3,0.862377,0.990941,0.00366273
537.4,0.86348,0.991329,0.00362827
537.5,0.864583,0.991713,0.00359412
537.6,0.865684,0.992091,0.00356026
537.7,0.866783,0.992465,0.00352671
537.8,0.86788,0.992833,0.00349345
537.9,0.868975,0.993195,0.00346049
538.0,0.870068,0.993551,0.00342783
538.1,0.871157,0.993901,0.00339545
538.2,0.872243,0.994245,0.00336337
538.3,0.873326,0.994581,0.00333158
538.4,0.874405,0.99491,0.00330007
538.5,0.87548,0.995231,0.00326885
538.6,0.87655,0.995545,0.00323791
538.7,0.877615,0.99585,0.00320726
538.8,0.878675,0.996147,0.00317688
538.9,0.87973,0.996435,0.00314678
539.0,0.880779,0.996714,0.00311696
539.1,0.881821,0.996983,0.00308741
539.2,0.882858,0.997243,0.00305814
539.3,0.883887,0.997492,0.00302913
539.4,0.884909,0.997731,0.0030004
539.5,0.885923,0.99796,0.00297193
539.6,0.88693,0.998177,0.00294372
539.7,0.887929,0.998383,0.00291578
539.8,0.888918,0.998578,0.0028881
539.9,0.8899,0.99876,0.00286068
540.0,0.890871,0.998931,0.00283352
540.1,0.891834,0.999089,0.00280661
540.2,0.892786,0.999234,0.00277996
540.3,0.893729,0.999366,0.00275356
540.4,0.894662,0.999487,0.0027274
540.5,0.895586,0.999594,0.00270149
540.6,0.8965,0.999689,0.00267583
540.7,0.897404,0.999771,0.00265041
540.8,0.898298,0.999841,0.00262522
540.9,0.899183,0.999898,0.00260028
541.0,0.900057,0.999942,0.00257556
541.1,0.900922,0.999974,0.00255108
541.2,0.901776,0.999993,0.00252683
541.3,0.902621,1.0,0.00250281
541.4,0.903456,0.999994,0.00247901
541.5,0.904281,0.999975,0.00245544
541.6,0.905095,0.999944,0.00243208
541.7,0.9059,0.9999,0.00240895
541.8,0.906694,0.999843,0.00238603
541.9,0.907479,0.999774,0.00236333
542.0,0.908253,0.999692,0.00234084
542.1,0.909017,0.999597,0.00231856
542.2,0.909771,0.99949,0.00229649
542.3,0.910515,0.99937,0.00227463
542.4,0.911249,0.999238,0.00225297
542.5,0.911972,0.999093,0.00223152
542.6,0.912685,0.998935,0.00221026
542.7,0.913387,0.998765,0.00218921
542.8,0.91408,0.998582,0.00216835
542.9,0.914762,0.998386,0.00214769
543.0,0.915433,0.998178,0.00212722
543.1,0.916094,0.997957,0.00210694
543.2,0.916745,0.997724,0.00208685
543.3,0.917386,0.997478,0.00206695
543.4,0.918016,0.997219,0.00204724
543.5,0.918635,0.996948,0.00202771
543.6,0.919244,0.996665,0.00200836
543.7,0.919842,0.996368,0.00198919
543.8,0.92043,0.99606,0.00197021
543.9,0.921008,0.995739,0.0019514
544.0,0.921575,0.995405,0.00193276
544.1,0.922131,0.995059,0.0019143
544.2,0.922677,0.9947,0.00189601
544.3,0.923212,0.994329,0.0018779
544.4,0.923736,0.993945,0.00185995
544.5,0.92425,0.993549,0.00184217
544.6,0.924753,0.99314,0.00182455
544.7,0.925246,0.99272,0.00180711
544.8,0.925728,0.992286,0.00178982
544.9,0.926199,0.991841,0.00177269
545.0,0.92666,0.991383,0.00175573
545.1,0.92711,0.990912,0.00173892
545.2,0.927549,0.99043,0.00172227
545.3,0.927979,0.989937,0.00170578
545.4,0.928399,0.989432,0.00168943
545.5,0.92881,0.988917,0.00167325
545.6,0.929213,0.988392,0.00165721
545.7,0.929607,0.987857,0.00164132
545.8,0.929993,0.987313,0.00162558
545.9,0.930372,0.98676,0.00160999
546.0,0.930744,0.986199,0.00159455
546.1,0.931109,0.98563,0.00157925
546.2,0.931467,0.985054,0.00156409
546.3,0.93182,0.984471,0.00154907
546.4,0.932167,0.983881,0.0015342
546.5,0.93251,0.983285,0.00151946
546.6,0.932847,0.982683,0.00150486
546.7,0.933181,0.982076,0.0014904
546.8,0.933511,0.981465,0.00147608
546.9,0.933837,0.980849,0.00146189
547.0,0.93416,0.980229,0.00144783
547.1,0.934481,0.979605,0.0014339
547.2,0.934799,0.978979,0.00142011
547.3,0.935116,0.978349,0.00140644
547.4,0.935431,0.977718,0.0013929
547.5,0.935746,0.977085,0.00137949
547.6,0.93606,0.97645,0.00136621
547.7,0.936373,0.975815,0.00135305
547.8,0.936688,0.975179,0.00134001
547.9,0.937002,0.974542,0.0013271
548.0,0.937318,0.973906,0.0013143
548.1,0.937636,0.973271,0.00130163
548.2,0.937956,0.972637,0.00128908
548.3,0.938278,0.972005,0.00127664
548.4,0.938602,0.971374,0.00126432
548.5,0.93893,0.970746,0.00125212
548.6,0.939262,0.97012,0.00124004
548.7,0.939598,0.969498,0.00122806
548.8,0.939938,0.968879,0.0012162
548.9,0.940283,0.968264,0.00120445
549.0,0.940634,0.967653,0.00119281
549.1,0.94099,0.967048,0.00118129
549.2,0.941353,0.966447,0.00116987
549.3,0.941722,0.965852,0.00115855
549.4,0.942098,0.965263,0.00114735
549.5,0.942482,0.96468,0.00113625
549.6,0.942873,0.964104,0.00112526
549.7,0.943273,0.963535,0.00111436
549.8,0.943682,0.962974,0.00110358
549.9,0.9441,0.962421,0.00109289
550.0,0.944527,0.961876,0.0010823
550.1,0.944965,0.961339,0.00107182
550.2,0.945412,0.960811,0.00106143
550.3,0.945868,0.96029,0.00105115
550.4,0.946333,0.959776,0.00104096
550.5,0.946807,0.95927,0.00103086
550.6,0.947289,0.958769,0.00102087
550.7,0.947778,0.958275,0.00101096
550.8,0.948276,0.957785,0.00100116
550.9,0.94878,0.957301,0.000991441
551.0,0.949291,0.95682,0.000981819
551.1,0.949808,0.956344,0.000972289
551.2,0.950331,0.955871,0.000962851
551.3,0.950859,0.955401,0.000953503
551.4,0.951392,0.954933,0.000944244
551.5,0.951931,0.954467,0.000935075
551.6,0.952473,0.954003,0.000925993
551.7,0.95302,0.95354,0.000916999
551.8,0.95357,0.953077,0.000908091
551.9,0.954124,0.952614,0.00089927
552.0,0.95468,0.952151,0.000890533
552.1,0.955238,0.951687,0.000881881
552.2,0.955799,0.951222,0.000873312
552.3,0.956361,0.950755,0.000864826
552.4,0.956924,0.950286,0.000856423
552.5,0.957489,0.949814,0.000848101
552.6,0.958054,0.949339,0.000839859
552.7,0.958618,0.94886,0.000831698
552.8,0.959183,0.948378,0.000823616
552.9,0.959747,0.947891,0.000815612
553.0,0.960309,0.947398,0.000807687
553.1,0.96087,0.946901,0.000799839
553.2,0.961429,0.946397,0.000792067
553.3,0.961986,0.945888,0.000784371
553.4,0.96254,0.945371,0.00077675
553.5,0.963091,0.944847,0.000769204
553.6,0.963639,0.944316,0.000761732
553.7,0.964182,0.943777,0.000754333
553.8,0.964721,0.943229,0.000747006
553.9,0.965256,0.942672,0.000739752
554.0,0.965785,0.942105,0.000732568
554.1,0.966308,0.941529,0.000725455
554.2,0.966826,0.940942,0.000718412
554.3,0.967337,0.940345,0.000711439
554.4,0.967842,0.939737,0.000704534
554.5,0.968339,0.939117,0.000697697
554.6,0.968829,0.938485,0.000690928
554.7,0.96931,0.937841,0.000684225
554.8,0.969783,0.937184,0.000677589
554.9,0.970248,0.936513,0.000671018
555.0,0.970703,0.935829,0.000664512
555.1,0.971148,0.935131,0.000658071
555.2,0.971584,0.934419,0.000651693
555.3,0.972011,0.933694,0.000645378
555.4,0.972428,0.932956,0.000639126
555.5,0.972837,0.932205,0.000632936
555.6,0.973237,0.931442,0.000626806
555.7,0.973629,0.930667,0.000620737
555.8,0.974013,0.92988,0.000614728
555.9,0.974388,0.929082,0.000608778
556.0,0.974756,0.928274,0.000602887
556.1,0.975116,0.927455,0.000597053
556.2,0.975469,0.926625,0.000591277
556.3,0.975815,0.925786,0.000585557
556.4,0.976154,0.924937,0.000579894
556.5,0.976486,0.92408,0.000574287
556.6,0.976812,0.923213,0.000568734
556.7,0.977131,0.922338,0.000563236
556.8,0.977445,0.921456,0.000557791
556.9,0.977753,0.920565,0.0005524
557.0,0.978055,0.919667,0.000547062
557.1,0.978352,0.918762,0.000541775
557.2,0.978643,0.91785,0.000536541
557.3,0.97893,0.916932,0.000531357
557.4,0.979212,0.916008,0.000526225
557.5,0.97949,0.915078,0.000521142
557.6,0.979763,0.914143,0.000516109
557.7,0.980033,0.913203,0.000511124
557.8,0.980298,0.912259,0.000506189
557.9,0.98056,0.911309,0.000501301
558.0,0.980819,0.910356,0.000496461
558.1,0.981074,0.9094,0.000491668
558.2,0.981327,0.90844,0.000486922
558.3,0.981577,0.907477,0.000482221
558.4,0.981824,0.906511,0.000477567
558.5,0.98207,0.905543,0.000472957
558.6,0.982313,0.904572,0.000468392
558.7,0.982554,0.9036,0.000463872
558.8,0.982794,0.902627,0.000459395
558.9,0.983033,0.901652,0.000454961
559.0,0.983271,0.900677,0.000450571
559.1,0.983507,0.899701,0.000446223
559.2,0.983743,0.898726,0.000441917
559.3,0.983979,0.89775,0.000437652
559.4,0.984214,0.896774,0.000433429
559.5,0.98445,0.8958,0.000429247
559.6,0.984686,0.894826,0.000425104
559.7,0.984922,0.893854,0.000421002
559.8,0.985159,0.892884,0.00041694
559.9,0.985397,0.891915,0.000412916
560.0,0.985636,0.890949,0.000408931
560.1,0.985876,0.889985,0.000404985
560.2,0.986118,0.889024,0.000401077
560.3,0.986361,0.888064,0.000397206
560.4,0.986605,0.887107,0.000393373
560.5,0.98685,0.886151,0.000389576
560.6,0.987096,0.885196,0.000385816
560.7,0.987342,0.884243,0.000382093
560.8,0.987589,0.88329,0.000378405
560.9,0.987837,0.882338,0.000374753
561.0,0.988085,0.881386,0.000371136
561.1,0.988333,0.880434,0.000367554
561.2,0.988581,0.879482,0.000364007
561.3,0.98883,0.87853,0.000360494
561.4,0.989078,0.877577,0.000357015
561.5,0.989326,0.876623,0.00035357
561.6,0.989574,0.875668,0.000350158
561.7,0.989821,0.874712,0.000346779
561.8,0.990068,0.873755,0.000343433
561.9,0.990315,0.872795,0.000340119
562.0,0.99056,0.871834,0.000336838
562.1,0.990804,0.87087,0.000333588
562.2,0.991048,0.869904,0.00033037
562.3,0.99129,0.868935,0.000327183
562.4,0.991531,0.867963,0.000324026
562.5,0.991771,0.866988,0.000320901
562.6,0.992009,0.86601,0.000317806
562.7,0.992246,0.865028,0.000314741
562.8,0.992481,0.864042,0.000311705
562.9,0.992714,0.863053,0.000308699
563.0,0.992945,0.862059,0.000305723
563.1,0.993174,0.86106,0.000302775
563.2,0.993401,0.860057,0.000299856
563.3,0.993626,0.859049,0.000296966
563.4,0.993848,0.858036,0.000294103
563.5,0.994068,0.857018,0.000291268
563.6,0.994285,0.855994,0.000288461
563.7,0.994499,0.854965,0.000285682
563.8,0.994711,0.853929,0.000282929
563.9,0.994919,0.852888,0.000280203
564.0,0.995124,0.85184,0.000277504
564.1,0.995326,0.850785,0.000274831
564.2,0.995525,0.849724,0.000272184
564.3,0.99572,0.848656,0.000269563
564.4,0.995912,0.847581,0.000266968
564.5,0.9961,0.846498,0.000264398
564.6,0.996284,0.845408,0.000261853
564.7,0.996464,0.84431,0.000259332
564.8,0.99664,0.843205,0.000256837
564.9,0.996812,0.842091,0.000254366
565.0,0.996979,0.840969,0.000251918
565.1,0.997142,0.839838,0.000249495
565.2,0.997301,0.838699,0.000247096
565.3,0.997455,0.837552,0.00024472
565.4,0.997605,0.836397,0.000242367
565.5,0.997751,0.835234,0.000240037
565.6,0.997892,0.834063,0.00023773
565.7,0.998028,0.832884,0.000235445
565.8,0.99816,0.831698,0.000233183
565.9,0.998288,0.830504,0.000230943
566.0,0.998411,0.829303,0.000228725
566.1,0.998529,0.828095,0.000226528
566.2,0.998643,0.826879,0.000224353
566.3,0.998753,0.825656,0.000222199
566.4,0.998857,0.824427,0.000220066
566.5,0.998958,0.823191,0.000217954
566.6,0.999054,0.821948,0.000215862
566.7,0.999145,0.820698,0.000213791
566.8,0.999232,0.819442,0.000211741
566.9,0.999314,0.81818,0.00020971
567.0,0.999391,0.816911,0.000207699
567.1,0.999464,0.815637,0.000205708
567.2,0.999532,0.814356,0.000203736
567.3,0.999596,0.81307,0.000201783
567.4,0.999655,0.811778,0.000199849
567.5,0.999709,0.81048,0.000197935
567.6,0.999759,0.809176,0.000196039
567.7,0.999804,0.807868,0.000194161
567.8,0.999845,0.806554,0.000192302
567.9,0.999881,0.805235,0.000190461
568.0,0.999912,0.80391,0.000188638
568.1,0.999938,0.802581,0.000186832
568.2,0.99996,0.801247,0.000185045
568.3,0.999977,0.799908,0.000183274
568.4,0.999989,0.798565,0.000181521
568.5,0.999997,0.797217,0.000179786
568.6,1.0,0.795864,0.000178067
568.7,0.999998,0.794508,0.000176364
568.8,0.999992,0.793147,0.000174679
568.9,0.999981,0.791782,0.000173009
569.0,0.999965,0.790413,0.000171357
569.1,0.999944,0.78904,0.00016972
569.2,0.999918,0.787663,0.000168099
569.3,0.999888,0.786283,0.000166494
569.4,0.999853,0.784899,0.000164904
569.5,0.999813,0.783511,0.00016333
569.6,0.999769,0.782121,0.000161772
569.7,0.999719,0.780726,0.000160228
569.8,0.999665,0.779329,0.0001587
569.9,0.999606,0.777929,0.000157187
570.0,0.999543,0.776526,0.000155688
570.1,0.999474,0.775119,0.000154204
570.2,0.9994,0.77371,0.000152734
570.3,0.999322,0.772298,0.000151279
570.4,0.999238,0.770882,0.000149837
570.5,0.999148,0.769463,0.00014841
570.6,0.999053,0.76804,0.000146997
570.7,0.998953,0.766614,0.000145597
570.8,0.998846,0.765183,0.000144212
570.9,0.998733,0.763749,0.000142839
571.0,0.998615,0.762311,0.00014148
571.1,0.998489,0.760868,0.000140134
571.2,0.998358,0.759421,0.000138802
571.3,0.998219,0.757969,0.000137482
571.4,0.998074,0.756513,0.000136175
571.5,0.997922,0.755051,0.000134881
571.6,0.997763,0.753585,0.000133599
571.7,0.997596,0.752114,0.00013233
571.8,0.997422,0.750638,0.000131073
571.9,0.99724,0.749156,0.000129829
572.0,0.997051,0.747669,0.000128596
572.1,0.996854,0.746177,0.000127376
572.2,0.996649,0.744678,0.000126167
572.3,0.996435,0.743175,0.000124971
572.4,0.996214,0.741665,0.000123785
572.5,0.995983,0.740149,0.000122612
572.6,0.995745,0.738627,0.00012145
572.7,0.995497,0.737099,0.000120299
572.8,0.995241,0.735564,0.000119159
572.9,0.994975,0.734024,0.00011803
573.0,0.994701,0.732476,0.000116912
573.1,0.994417,0.730922,0.000115806
573.2,0.994123,0.729361,0.00011471
573.3,0.99382,0.727794,0.000113624
573.4,0.993507,0.726219,0.000112549
573.5,0.993184,0.724638,0.000111485
573.6,0.992851,0.723049,0.000110431
573.7,0.992508,0.721453,0.000109387
573.8,0.992155,0.71985,0.000108353
573.9,0.991791,0.71824,0.00010733
574.0,0.991416,0.716622,0.000106316
574.1,0.991031,0.714996,0.000105312
574.2,0.990635,0.713363,0.000104318
574.3,0.990227,0.711722,0.000103333
574.4,0.989809,0.710074,0.000102358
574.5,0.989379,0.708417,0.000101393
574.6,0.988938,0.706752,0.000100437
574.7,0.988486,0.70508,9.94902e-5
574.8,0.988021,0.703399,9.85525e-5
574.9,0.987545,0.70171,9.7624e-5
575.0,0.987057,0.700013,9.67045e-5
575.1,0.986557,0.698308,9.57939e-5
575.2,0.986045,0.696594,9.48922e-5
575.3,0.985523,0.694874,9.39991e-5
575.4,0.984989,0.693145,9.31148e-5
575.5,0.984446,0.691411,9.2239e-5
575.6,0.983894,0.689669,9.13717e-5
575.7,0.983332,0.687922,9.05128e-5
575.8,0.982762,0.686169,8.96622e-5
575.9,0.982184,0.684411,8.88199e-5
576.0,0.981599,0.682647,8.79858e-5
576.1,0.981007,0.680879,8.71597e-5
576.2,0.980408,0.679107,8.63416e-5
576.3,0.979804,0.677331,8.55314e-5
576.4,0.979194,0.675551,8.47291e-5
576.5,0.978579,0.673768,8.39345e-5
576.6,0.97796,0.671983,8.31477e-5
576.7,0.977338,0.670194,8.23684e-5
576.8,0.976712,0.668404,8.15967e-5
576.9,0.976083,0.666611,8.08325e-5
577.0,0.975451,0.664817,8.00756e-5
577.1,0.974818,0.663022,7.93261e-5
577.2,0.974184,0.661225,7.85838e-5
577.3,0.973549,0.659428,7.78487e-5
577.4,0.972913,0.657631,7.71206e-5
577.5,0.972278,0.655834,7.63997e-5
577.6,0.971643,0.654037,7.56856e-5
577.7,0.97101,0.65224,7.49785e-5
577.8,0.970378,0.650445,7.42782e-5
577.9,0.969748,0.648651,7.35847e-5
578.0,0.96912,0.646858,7.28979e-5
578.1,0.968496,0.645067,7.22177e-5
578.2,0.967875,0.643278,7.1544e-5
578.3,0.967259,0.641491,7.08769e-5
578.4,0.966646,0.639707,7.02162e-5
578.5,0.966039,0.637926,6.95619e-5
578.6,0.965437,0.636148,6.89139e-5
578.7,0.964841,0.634373,6.82721e-5
578.8,0.964252,0.632602,6.76365e-5
578.9,0.963669,0.630835,6.70071e-5
579.0,0.963093,0.629072,6.63837e-5
579.1,0.962525,0.627314,6.57663e-5
579.2,0.961966,0.62556,6.51548e-5
579.3,0.961415,0.623811,6.45493e-5
579.4,0.960873,0.622068,6.39496e-5
579.5,0.960341,0.620329,6.33556e-5
579.6,0.959819,0.618597,6.27674e-5
579.7,0.959308,0.61687,6.21848e-5
579.8,0.958807,0.61515,6.16079e-5
579.9,0.958318,0.613436,6.10365e-5
580.0,0.957841,0.611728,6.04705e-5
580.1,0.957376,0.610027,5.99101e-5
580.2,0.956922,0.608333,5.9355e-5
580.3,0.95648,0.606645,5.88052e-5
580.4,0.956049,0.604964,5.82608e-5
580.5,0.955629,0.603288,5.77215e-5
580.6,0.955218,0.601619,5.71875e-5
580.7,0.954816,0.599955,5.66585e-5
580.8,0.954424,0.598297,5.61347e-5
580.9,0.95404,0.596645,5.56158e-5
581.0,0.953664,0.594998,5.5102e-5
581.1,0.953295,0.593356,5.45931e-5
581.2,0.952934,0.591718,5.40891e-5
581.3,0.952579,0.590086,5.35899e-5
581.4,0.95223,0.588459,5.30954e-5
581.5,0.951886,0.586835,5.26058e-5
581.6,0.951548,0.585217,5.21208e-5
581.7,0.951214,0.583602,5.16404e-5
581.8,0.950885,0.581992,5.11647e-5
581.9,0.950559,0.580385,5.06935e-5
582.0,0.950236,0.578783,5.02269e-5
582.1,0.949917,0.577184,4.97647e-5
582.2,0.949599,0.575588,4.93069e-5
582.3,0.949283,0.573996,4.88535e-5
582.4,0.948969,0.572407,4.84044e-5
582.5,0.948656,0.570822,4.79597e-5
582.6,0.948343,0.569239,4.75192e-5
582.7,0.94803,0.567659,4.70829e-5
582.8,0.947717,0.566082,4.66507e-5
582.9,0.947402,0.564507,4.62227e-5
583.0,0.947086,0.562935,4.57988e-5
583.1,0.946769,0.561365,4.5379e-5
583.2,0.946449,0.559797,4.49631e-5
583.3,0.946126,0.558232,4.45512e-5
583.4,0.9458,0.556668,4.41433e-5
583.5,0.945471,0.555106,4.37392e-5
583.6,0.945137,0.553546,4.3339e-5
583.7,0.944799,0.551988,4.29426e-5
583.8,0.944456,0.550431,4.255e-5
583.9,0.944107,0.548875,4.21611e-5
584.0,0.943752,0.547321,4.17759e-5
584.1,0.943391,0.545768,4.13944e-5
584.2,0.943023,0.544216,4.10166e-5
584.3,0.942648,0.542665,4.06423e-5
584.4,0.942265,0.541115,4.02716e-5
584.5,0.941874,0.539565,3.99044e-5
584.6,0.941475,0.538016,3.95407e-5
584.7,0.941066,0.536468,3.91805e-5
584.8,0.940648,0.53492,3.88237e-5
584.9,0.94022,0.533372,3.84703e-5
585.0,0.939781,0.531825,3.81202e-5
585.1,0.939332,0.530278,3.77735e-5
585.2,0.938873,0.528731,3.74301e-5
585.3,0.938402,0.527184,3.70899e-5
585.4,0.937922,0.525637,3.6753e-5
585.5,0.937431,0.52409,3.64192e-5
585.6,0.93693,0.522543,3.60886e-5
585.7,0.936419,0.520996,3.57612e-5
585.8,0.935898,0.519449,3.54369e-5
585.9,0.935367,0.517902,3.51156e-5
586.0,0.934826,0.516354,3.47974e-5
586.1,0.934276,0.514807,3.44822e-5
586.2,0.933717,0.513259,3.417e-5
586.3,0.933148,0.511712,3.38607e-5
586.4,0.93257,0.510164,3.35544e-5
586.5,0.931983,0.508615,3.3251e-5
586.6,0.931387,0.507067,3.29504e-5
586.7,0.930782,0.505518,3.26527e-5
586.8,0.930169,0.503969,3.23578e-5
586.9,0.929547,0.50242,3.20657e-5
587.0,0.928917,0.50087,3.17763e-5
587.1,0.928278,0.49932,3.14897e-5
587.2,0.927631,0.497769,3.12058e-5
587.3,0.926976,0.496218,3.09245e-5
587.4,0.926313,0.494667,3.0646e-5
587.5,0.925643,0.493115,3.037e-5
587.6,0.924964,0.491563,3.00967e-5
587.7,0.924279,0.490011,2.98259e-5
587.8,0.923585,0.488457,2.95577e-5
587.9,0.922884,0.486904,2.9292e-5
588.0,0.922177,0.48535,2.90288e-5
588.1,0.921462,0.483795,2.87681e-5
588.2,0.92074,0.48224,2.85098e-5
588.3,0.920011,0.480684,2.8254e-5
588.4,0.919276,0.479128,2.80006e-5
588.5,0.918534,0.477571,2.77496e-5
588.6,0.917785,0.476013,2.75009e-5
588.7,0.91703,0.474455,2.72546e-5
588.8,0.916269,0.472896,2.70105e-5
588.9,0.915502,0.471337,2.67688e-5
589.0,0.914729,0.469777,2.65294e-5
589.1,0.91395,0.468217,2.62922e-5
589.2,0.913165,0.466655,2.60572e-5
589.3,0.912374,0.465094,2.58244e-5
589.4,0.911578,0.463531,2.55938e-5
589.5,0.910777,0.461968,2.53654e-5
589.6,0.90997,0.460404,2.51391e-5
589.7,0.909158,0.45884,2.49149e-5
589.8,0.908341,0.457274,2.46929e-5
589.9,0.90752,0.455709,2.44729e-5
590.0,0.906693,0.454142,2.42549e-5
590.1,0.905862,0.452575,2.40391e-5
590.2,0.905026,0.451007,2.38252e-5
590.3,0.904185,0.449439,2.36133e-5
590.4,0.90334,0.44787,2.34034e-5
590.5,0.90249,0.446301,2.31955e-5
590.6,0.901635,0.444732,2.29895e-5
590.7,0.900776,0.443162,2.27855e-5
590.8,0.899912,0.441593,2.25833e-5
590.9,0.899043,0.440023,2.23831e-5
591.0,0.89817,0.438454,2.21847e-5
591.1,0.897292,0.436884,2.19881e-5
591.2,0.89641,0.435315,2.17934e-5
591.3,0.895523,0.433746,2.16005e-5
591.4,0.894632,0.432177,2.14094e-5
591.5,0.893736,0.430609,2.12201e-5
591.6,0.892835,0.429042,2.10325e-5
591.7,0.89193,0.427475,2.08467e-5
591.8,0.891021,0.425908,2.06627e-5
591.9,0.890107,0.424343,2.04803e-5
592.0,0.889188,0.422778,2.02996e-5
592.1,0.888265,0.421214,2.01206e-5
592.2,0.887338,0.419651,1.99433e-5
592.3,0.886406,0.418089,1.97676e-5
592.4,0.88547,0.416528,1.95936e-5
592.5,0.884529,0.414968,1.94211e-5
592.6,0.883584,0.413409,1.92503e-5
592.7,0.882634,0.411852,1.9081e-5
592.8,0.88168,0.410296,1.89134e-5
592.9,0.880722,0.408742,1.87472e-5
593.0,0.879759,0.407188,1.85826e-5
593.1,0.878792,0.405637,1.84196e-5
593.2,0.877821,0.404087,1.8258e-5
593.3,0.876845,0.402539,1.8098e-5
593.4,0.875865,0.400992,1.79394e-5
593.5,0.874881,0.399447,1.77823e-5
593.6,0.873892,0.397904,1.76266e-5
593.7,0.872899,0.396363,1.74724e-5
593.8,0.871902,0.394824,1.73196e-5
593.9,0.8709,0.393287,1.71682e-5
594.0,0.869894,0.391752,1.70182e-5
594.1,0.868884,0.390219,1.68696e-5
594.2,0.86787,0.388688,1.67224e-5
594.3,0.866852,0.38716,1.65765e-5
594.4,0.865829,0.385634,1.6432e-5
594.5,0.864802,0.38411,1.62888e-5
594.6,0.863771,0.382588,1.6147e-5
594.7,0.862736,0.381069,1.60064e-5
594.8,0.861697,0.379553,1.58671e-5
594.9,0.860653,0.378039,1.57291e-5
595.0,0.859605,0.376527,1.55924e-5
595.1,0.858554,0.375019,1.54569e-5
595.2,0.857498,0.373512,1.53227e-5
595.3,0.856438,0.372009,1.51897e-5
595.4,0.855374,0.370508,1.5058e-5
595.5,0.854307,0.36901,1.49274e-5
595.6,0.853235,0.367514,1.4798e-5
595.7,0.85216,0.366021,1.46699e-5
595.8,0.851081,0.364531,1.45429e-5
595.9,0.849998,0.363044,1.4417e-5
596.0,0.848912,0.361559,1.42924e-5
596.1,0.847822,0.360076,1.41688e-5
596.2,0.846729,0.358597,1.40464e-5
596.3,0.845632,0.35712,1.39251e-5
596.4,0.844532,0.355645,1.3805e-5
596.5,0.843429,0.354174,1.36859e-5
596.6,0.842322,0.352705,1.35679e-5
596.7,0.841213,0.351238,1.3451e-5
